happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,Continent_x,Marriage,Divorce,Actual,Percent,rank,IQ,education_expenditure,avg_income,avg_temp,ISO3,Continent_y,Hemisphere,Human Development Groups,UNDP Developing Regions,HDI Rank (2021),Year,Expected Years of Schooling,location,indicator,subject,measure,frequency,time,value,Unnamed: 0,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,avg_temp_c,latitude,longitude,altitude
3.2685846370929443,0.7413531363707504,0.8816115451994143,0.0686703542779593,0.3476042399385595,0.1080975243250863,0.1159467486371975,,,,,,90.78782267568025,73.59216373989877,172.0570684515127,1199.4035645547667,27.313195999954615,ZWE,Africa,Southern Hemisphere,Medium,SSA,146.68065798862278,2021.0,12.16541849438021,,,,,,,,,,,,,,,,20.427031823641457,-19.181620180900524,35.14239940835694,0.0
3.149459152372062,0.6855058982509878,0.522897277902567,0.1066785011043917,0.3766323022449979,0.1902173426029,0.051282093868362,,,,,,108.15062826302272,51.38013019617079,-151.47186878371687,2427.6212911425655,30.123170437486912,SLE,Africa,Northern Hemisphere,Low,SSA,181.3600765184335,2021.0,9.63719943369764,,,,,,,,,,,,,,,,26.899609453226407,7.391735247443035,-14.457331152039195,0.0
2.366618363030141,1.4151846508404105,0.4846975738155998,0.3892886978409411,0.1368294414527409,0.0623034108392318,0.0203339314191386,Asia,9.416232951032418,1.6023764574708674,5.831254722655328,16.203973132142075,,,,,,LBN,Asia,Northern Hemisphere,High,AS,113.32882359991152,2021.0,11.229717347651762,,,,,,,,,,,,,,,,16.291058142787225,34.3112876240922,41.597894674987025,0.0
1.9448774498973151,0.6871957970527176,0.0026391702739505,0.0951582693651757,0.0017430514796482,0.0936262146818709,0.0646844309220783,,,,,,72.5006931434715,80.03420551991367,-70.9532385227651,1585.6497705125528,24.742930869729182,AFG,Asia,Northern Hemisphere,Low,SA,177.24458528951345,2021.0,10.35705687100133,,,,,,,,,,,,,,,,17.573693662314003,37.14100587510765,71.00974797666618,0.0
7.826926432502827,1.8922708148144276,1.587019541836557,0.5360935298972723,0.7716537598421499,0.1285221247294396,0.5329095962202173,Europe,4.337009614635525,2.4157258276393083,1.6887317826190549,54.90308712154896,6.869377791833247,101.15707491171928,2764.674095030659,43055.663306951115,8.831948643501311,FIN,Europe,Northern Hemisphere,Very High,,12.482146112409405,2021.0,19.14115363861306,,,,,,,,4.926564204094012,FIN,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.3060890957989,6.265864404684718,61.38343951236837,21.521564643136433,0.0
7.687531901091131,1.9522177930918665,1.549079842611999,0.5366550336925767,0.7294626420730607,0.2010299902880619,0.5271652189192658,Europe,5.62138770069738,2.5937485642127247,2.049437779621063,45.943517504332746,23.378342611500106,97.72265612127164,4118.27460254492,52397.35012065595,12.65860353287626,DNK,Europe,Northern Hemisphere,Very High,,4.228938477153736,2021.0,18.645543526174215,,,,,,,,4.518482563858111,DNK,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.45510114196284,10.24655707137115,56.548024812828714,14.422606251392248,0.0
7.498799111617613,1.880043763031541,1.6162602887662725,0.5663116048234091,0.736430399074899,0.2546289384787712,0.1916636430558097,Europe,4.844780094730645,1.7606197097191862,2.8135801345073324,37.22952559984804,19.9639454128025,99.03863852820812,3788.434841858066,46256.77703504659,7.588492860516253,ISL,Europe,Northern Hemisphere,Very High,,0.987779827225999,2021.0,19.11299517099643,,,,,,,,9.290891182459555,ISL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.339559763362468,5.59165910928188,61.54739401230784,-21.367181831977412,0.0
7.49297367686799,1.8324317719460208,1.5212231869168849,0.5750724753236852,0.56758046361425,0.1218005598576111,0.1557924540481614,Asia,6.492107623398841,1.7304353605229676,3.5384207597070274,27.840010190851885,40.17075702152589,93.2603967903659,1842.2202656907623,28328.772597685285,25.17143659961077,ISR,Asia,Northern Hemisphere,Very High,,19.40292853643918,2021.0,16.19107586999981,ISR,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,214.7218282398868,35.69842156013829,ISR,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.218556040912369,19.54085004405446,32.98155615526732,41.374199815385154,0.0
7.541189229150768,1.83521337295782,1.50657416761667,0.5778500912788348,0.5682217045776254,0.1194783802018265,0.171514482788159,Asia,6.582527671263805,1.7794008174703675,3.738711535219567,28.055271513302024,36.77413776857338,93.34120763214108,1823.605204228703,28239.47673440855,25.561430240547136,ISR,Asia,Northern Hemisphere,Very High,,23.7617193421919,2021.0,16.19850669624702,ISR,MEATCONSUMP,PIG,KG_CAP,A,2023.0,-77.52572264950147,34.09639309822434,ISR,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.257833245071094,19.43755471171223,31.23886022420126,31.64988086409027,0.0
7.378750034015501,1.826045443420703,1.4980110042205488,0.5635062252230907,0.5628330618287067,0.1192044287493756,0.1677980889199785,Asia,6.346693201695873,1.8002674894795463,3.5866523422766177,27.308229330785338,36.116284293382265,92.73671118847034,1828.5929759911648,29054.922750639787,25.491695168811702,ISR,Asia,Northern Hemisphere,Very High,,17.543044051972686,2021.0,15.94695079460268,ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,32.97157295809965,34.50354926712863,ISR,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.1052206223680012,19.505353690656474,32.65440674658216,43.7090926298806,0.0
7.487050262719088,1.808735058062081,1.5105080235270454,0.5793253920032503,0.5624969904329783,0.1276388218463005,0.1761067595854039,Asia,6.376789356389583,1.7959940476349463,3.642214380166173,28.72614876138587,37.07638843473023,93.25691918468269,1885.983111405362,30737.212810904584,25.924601393475974,ISR,Asia,Northern Hemisphere,Very High,,17.76801986244564,2021.0,16.093179456261925,ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,-386.1190910774176,34.37380740707515,ISR,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.3259591084208378,19.676407614212454,32.61647130903082,44.198836172992976,0.0
7.384946907666583,1.8092760158662025,1.494523357267683,0.5714064519876483,0.5692746706348106,0.1159651863873193,0.1498893478082458,Asia,6.555493826961934,1.8359531407552323,3.638148670545698,27.609073696068013,38.43091382170521,93.38971004255238,1878.067092186416,27962.42229576364,25.402822252044317,ISR,Asia,Northern Hemisphere,Very High,,20.423248222308786,2021.0,16.179958487913037,ISR,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,-6.231697018612657,34.64960003476886,ISR,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.1225527142566207,19.699924243752513,32.436656362980465,32.77750144810199,0.0
7.587525856060795,1.842439420293064,1.5087739179316644,0.5660996393096871,0.5603638307552377,0.1188118608921408,0.1594296754952729,Asia,6.505195951121851,1.8114337499916,3.5501974582504827,25.96630385528746,37.250550230812266,93.55553791513758,1905.2247877856232,28932.904086774834,25.329263529059247,ISR,Asia,Northern Hemisphere,Very High,,20.51531884117356,2021.0,16.02476315469472,ISR,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,-315.97876641087646,35.18413441308261,ISR,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.219236132709507,19.21605057911319,30.89557912332928,33.42882489304806,0.0
7.50035583646637,1.8469847407403568,1.525281099216787,0.5851124963165113,0.5677472153002907,0.125802648045359,0.1487899174875332,Asia,6.493307688005081,1.7883414655184504,3.726383990795475,27.76785999191885,37.224755151388194,93.17390322474022,1734.5971498661752,29487.66628529514,24.76884237296857,ISR,Asia,Northern Hemisphere,Very High,,23.66849231706116,2021.0,16.14636757720225,ISR,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,542.4194675907208,35.408132944060355,ISR,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.366003232883686,20.19739738736629,31.836777787863163,39.26356380711164,0.0
7.493283830740698,1.824773518186428,1.5218247011589396,0.5766998941015602,0.5785687908102797,0.1252474766776666,0.1507523716348923,Asia,6.589939469997418,1.772353794784465,3.5867328666727554,28.13044607042048,37.877009951271475,93.34531194843042,1865.003175506684,29565.541387929752,25.07650894184154,ISR,Asia,Northern Hemisphere,Very High,,21.757322394389636,2021.0,16.00552094608505,ISR,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,177.360645676506,34.95094388205824,ISR,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.0144618295122623,19.995359109851464,32.57367475744201,33.058370044223444,0.0
7.304833844466244,1.9490202303868072,1.4634825086417165,0.5300759601677356,0.671772854813492,0.2467315227785879,0.3918335086768537,Europe,3.7671870270228687,1.7400908636740955,2.064920742506049,48.86629529890258,7.149517445784425,100.75961872100012,2489.6793251241816,44811.29883785618,14.523815801411471,NLD,Europe,Northern Hemisphere,Very High,,9.76188278101616,2021.0,18.643865303718396,,,,,,,,16.231401534074774,NLD,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.129067126410241,11.891718421673874,51.66063873027995,4.349937923122521,0.0
7.36856426338481,1.912591570623975,1.5245042255865908,0.5563697961593157,0.7433132771528074,0.2303726170131697,0.5179536235921897,Europe,5.1635820342868115,2.463082944359036,1.8340887531344536,49.689375229570445,25.546183526888623,99.46996467507724,3316.1501310971994,50177.94475755706,9.98406993705525,SWE,Europe,Northern Hemisphere,Very High,,2.686906233276118,2021.0,19.285770205542946,,,,,,,,22.796524933731455,SWE,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.208770659608232,8.238913995847852,60.0875844087783,12.799390435349911,0.0
7.288810324654948,1.978332575048869,1.5183106118265306,0.5440359367450192,0.7530520652680404,0.207351091745361,0.4654562459862298,Europe,4.385356657675077,1.945950988922092,2.1481414286613063,42.767538545471226,23.56223576791689,97.96342845795328,5434.734144819348,75566.48903849961,9.338545927563148,NOR,Europe,Northern Hemisphere,Very High,,1.3866017970747064,2021.0,18.429018272949477,NOR,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,-116.87935762976454,19.509168922005273,NOR,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.078150365959824,6.0256357456512735,64.82738492913673,9.3209126425468,0.0
7.407563550021827,1.9979386547664149,1.503040553991135,0.5442496667405013,0.7567887545068097,0.211128967046681,0.4622652045497538,Europe,4.35014229233803,1.9292512474107129,2.35434294573307,43.71676847961013,23.53583022170431,98.63956280919624,5401.77663953763,74661.0569407191,9.280679869607098,NOR,Europe,Northern Hemisphere,Very High,,-4.411448690768963,2021.0,18.11621827792369,NOR,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,378.2903843922071,19.434699712761187,NOR,ALCOHOL,TOT,LT_CAP15,A,2019.0,5.97197447654784,5.208567599375786,63.36100839962265,12.139216984272512,0.0
7.3532106727870605,1.9728999803669935,1.5159638317019766,0.5404118538996645,0.747346825895368,0.2105760535219602,0.4683120158222613,Europe,4.294853373290155,1.909768815880283,2.2595369324784667,43.78551490607359,21.1493526002337,97.72233557278138,5434.4669894119515,73724.26542562137,9.05453935055393,NOR,Europe,Northern Hemisphere,Very High,,2.6322815244008098,2021.0,18.071094899888603,NOR,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,93.74998050967795,19.64422682875685,NOR,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.052490336526365,5.867526584156305,65.38111779591372,10.800294516110808,0.0
7.228385444259113,2.028774219187941,1.512941524027653,0.519820913343739,0.750250909337234,0.2105921924134269,0.4651176031176247,Europe,4.286250089041184,1.883286001116689,2.2109869141556455,43.71005690312049,25.387788383198043,98.21377264667768,5508.254391319294,73941.88019691207,8.698326340382769,NOR,Europe,Northern Hemisphere,Very High,,3.8034331980625424,2021.0,18.03631916009773,NOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,303.077779123683,18.920319908822112,NOR,ALCOHOL,TOT,LT_CAP15,A,2019.0,5.90750367541324,5.01597069974393,61.298614559124026,4.592021732461286,0.0
7.339602257964844,1.967603951366968,1.5090059852930509,0.5400346037387513,0.7468648924045631,0.2111841686480718,0.4739400005509687,Europe,4.299690968083981,1.941982782043704,2.212332244032113,44.63555785980784,24.374308692998692,98.1924785457024,5348.075040151438,75905.08397978857,9.100229451276626,NOR,Europe,Northern Hemisphere,Very High,,-0.0756650643007059,2021.0,18.19723631086948,NOR,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,-74.22174481208555,19.401955361123903,NOR,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.103349612958083,5.307676698910155,67.55130404558693,16.663310789817547,0.0
7.236246727367786,1.9992117213510432,1.532231778420791,0.5516951947006521,0.7492959064856045,0.2110594208013183,0.468503447023522,Europe,4.32126722180203,1.8657946803286192,2.3059178329787313,43.94724169800232,26.24117666227409,98.30108340202251,5451.433106721348,76612.98775944917,9.082257887261028,NOR,Europe,Northern Hemisphere,Very High,,2.9994175967088896,2021.0,18.04036785692628,NOR,MEATCONSUMP,PIG,KG_CAP,A,2023.0,-63.26970656974785,18.615255740121302,NOR,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.122190702379041,6.54492266035872,62.32859823014208,17.204430052631977,0.0
7.229621760205953,1.996758738712153,1.505708209939746,0.5540759689761231,0.7481060776582614,0.2110079823765118,0.4551714295076031,Europe,4.184905228767193,1.8661815790356824,2.365495594463526,45.195968571096074,24.758068232843776,97.5162696683342,5400.431805998696,75130.78468153681,9.650092292426272,NOR,Europe,Northern Hemisphere,Very High,,0.830947560064444,2021.0,18.0837199087968,NOR,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,-74.06824282204494,19.28911975026923,NOR,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.247619379196098,5.52883511864583,66.0406744943599,13.48787369199106,0.0
7.33875964548435,1.9951288344894464,1.523552206940467,0.5396352793342926,0.7545489726796996,0.2112401508164082,0.4620339261197883,Europe,4.325140897899798,1.8968377256717317,2.2129819554148327,44.02577469612613,23.89084313773095,98.22215152069332,5510.186041370095,76586.84330949829,9.632594922716002,NOR,Europe,Northern Hemisphere,Very High,,5.280768777486098,2021.0,18.29898544144712,NOR,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,-642.4612980295052,18.711430602944287,NOR,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.260621582058143,5.646489970329283,65.81988131372266,12.165875289836684,0.0
7.279026441711392,2.0492385048391855,1.4444600984835083,0.5955314396490409,0.6877020217713828,0.155533175452724,0.474481989334608,Europe,4.7767921703169325,1.9261460222414943,2.4917258360585417,42.55525969269112,11.795975866689648,99.72455149456964,3576.5169453691115,70344.56684301195,15.00801234230576,CHE,Europe,Northern Hemisphere,Very High,,1.6071350195209448,2021.0,16.564204668441285,CHE,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,275.172026784183,24.510153959274064,CHE,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.656836125287542,10.743184873351204,45.48516419965811,4.764993397186803,0.0
7.264039020276756,1.9726750004373297,1.4624900166587236,0.5703820466093797,0.678334751337191,0.1500292856998601,0.4779210690798298,Europe,4.834054551122487,1.9648352695709133,2.386601345135416,41.82614745330569,11.576838357040616,100.46744706355096,3540.062684429411,69209.6674972448,14.950613055707416,CHE,Europe,Northern Hemisphere,Very High,,-1.7655989977526256,2021.0,16.30870240766234,CHE,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,230.2027414094624,25.13956718425572,CHE,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.986764384898366,10.47969418418832,47.882113445806034,6.385695801368277,0.0
7.338491488206805,2.0295603457436657,1.466668712172134,0.5761800594212764,0.6689797023584207,0.1538900282476351,0.4821401014958549,Europe,4.744902875430635,1.9920085579237217,2.4419053746035706,41.862075889848114,15.554887083663836,99.49902767130897,3504.7619119814826,70181.32430177051,14.657180723122163,CHE,Europe,Northern Hemisphere,Very High,,4.1179628981268515,2021.0,16.603527312849447,CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,22.518504678407616,25.108147929942408,CHE,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.55388749456324,10.13014970017944,46.110723083569845,11.689041250420614,0.0
7.259322899897664,2.0169801621705954,1.4666951898670415,0.5884052501005984,0.6927989953521204,0.1516211647600315,0.4768765570046027,Europe,4.737105802765507,1.984396794899509,2.251425678250137,41.17282044088741,14.832876359009555,100.17449587755011,3717.436935381219,71949.31972314684,15.13388092453398,CHE,Europe,Northern Hemisphere,Very High,,3.2021091733705793,2021.0,16.50496907014638,CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,-307.5052248801016,25.54841623442165,CHE,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.50950407222495,10.138932705804002,46.85399531825355,10.009368523417244,0.0
7.248913059695876,2.03272313492477,1.464116914587949,0.5872740635103305,0.6814103741096655,0.1525296228488787,0.4788391285647674,Europe,4.822004914583664,1.96656806386191,2.26576900353202,40.68663198056138,16.17344902928776,99.98385230921984,3567.6317005072124,69771.88582300743,15.009845754612387,CHE,Europe,Northern Hemisphere,Very High,,-0.0974197646748458,2021.0,16.662251487871035,CHE,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,6.867506037412428,24.2272185497066,CHE,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.530989701410899,10.778590315415306,47.75579779229168,9.521651112437535,0.0
7.176280224983156,2.023004091995074,1.4596962953131354,0.5819308885346094,0.6826014150134516,0.1542490763065719,0.4674684708740731,Europe,4.845520777007323,2.068855973615601,2.468642826191049,41.61661233320446,15.381207102663083,101.0581028286796,3460.549355952113,70257.72008551995,16.24552235907536,CHE,Europe,Northern Hemisphere,Very High,,2.3194069748298984,2021.0,16.702246437931073,CHE,MEATCONSUMP,PIG,KG_CAP,A,2023.0,-72.7979326230262,25.557743040644297,CHE,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.540632579620633,10.599591829881982,47.02007462998456,9.666968871415287,0.0
7.284939577713839,2.0206224537723845,1.4482919307902336,0.5739592687733404,0.6776271564061179,0.1462374634305983,0.4719507949113222,Europe,4.742398382714176,2.04611808615942,2.423013276964121,42.898157576829426,13.449547053738028,100.63762478276335,3498.9269525474792,71631.0972823716,14.75273955259528,CHE,Europe,Northern Hemisphere,Very High,,2.276843917908673,2021.0,16.271195578255544,CHE,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,41.79128802979691,25.07814181567918,CHE,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.803145813085047,10.791007477891252,45.67023592378171,11.597860505824768,0.0
7.153463125558,1.9998309338218456,1.4484514710528058,0.573940069381851,0.6793616322562578,0.1536204406681167,0.4623030682941784,Europe,4.925822450370851,2.0580037040791352,2.4337885932289853,41.33603230695065,10.58856583837754,100.78292022929,3575.9928780391087,71559.55657207462,15.223490625735296,CHE,Europe,Northern Hemisphere,Very High,,-0.133264133768967,2021.0,16.609196448338626,CHE,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,-15.341508718928145,25.642473467493726,CHE,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.928878991532448,10.702434106149122,47.67066496075408,11.08496744166752,0.0
7.33386880230981,2.1876396516854384,1.3611304565833229,0.5437860843397595,0.7080000739926937,0.148113903025502,0.4209346456149438,Europe,3.0251683751599048,2.2966494047804464,1.1697048613381829,78.86050560077162,11.896611121188329,99.55987812343412,3619.0116801319336,71613.91497937379,14.44221670357204,LUX,Europe,Northern Hemisphere,Very High,,17.174800090036065,2021.0,14.630966319962315,,,,,,,,15.636262709631335,LUX,ALCOHOL,TOT,LT_CAP15,A,2019.0,11.23446840764599,10.443380057781336,49.44501462572774,8.502181208865553,0.0
7.168630442672877,1.8995017033931705,1.5265646175654874,0.5052522982068768,0.6772872679204178,0.2259861978075534,0.4765877404129058,Oceania,4.6490819598670345,1.9834714971938063,2.3646580877079915,41.54482878964416,20.492943137200783,98.781316408273,2044.7612631026368,30696.599659033414,17.409871292227514,NZL,Oceania,Southern Hemisphere,Very High,,13.651093256872338,2021.0,20.31374752594096,NZL,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,133.5434101606531,16.53600739059863,NZL,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.543576847060404,13.63045208568442,-40.976235034720325,172.7631240806,0.0
